y00,y01,y02,y03,y04,y05,y06,y10,y11,y12,y13,y14,y15,y16,y20,y21,y22,y23,y24,y25,y26,y30,y31,y32,y33,y34,y35,y36
0.000024580,-0.000477067,0.004631339,-0.027928351,0.113443460,-0.318570176,0.607212538,0.000100889,-0.001452956,0.011346281,-0.056919015,0.194627662,-0.457441633,0.705451693,0.000320763,-0.003732703,0.024399388,-0.103986907,0.302183293,-0.592948478,0.718196449,0.000861905,-0.008439269,0.047211506,-0.172962445,0.428374003,-0.693841622,0.619950448
0.000024462,-0.000474970,0.004613121,-0.027832959,0.113123778,-0.317902859,0.606521343,0.000100423,-0.001446884,0.011304386,-0.056740288,0.194143073,-0.456675554,0.705089609,0.000319345,-0.003717917,0.024315291,-0.103690106,0.301536782,-0.592236890,0.718411824,0.000858265,-0.008407698,0.047060648,-0.172520385,0.427620209,-0.693395937,0.620888996
0.000024344,-0.000472881,0.004594969,-0.027737853,0.112804806,-0.317236267,0.605829106,0.000099959,-0.001440835,0.011262629,-0.056562035,0.193659330,-0.455909638,0.704724958,0.000317933,-0.003703185,0.024231450,-0.103393980,0.300891031,-0.591524424,0.718623260,0.000854640,-0.008376235,0.046910203,-0.172079144,0.426866738,-0.692948003,0.621823046
0.000024226,-0.000470801,0.004576882,-0.027643033,0.112486545,-0.316570401,0.605135834,0.000099498,-0.001434809,0.011221012,-0.056384255,0.193176433,-0.455143892,0.704357749,0.000316527,-0.003688507,0.024147864,-0.103098529,0.300246041,-0.590811088,0.718830764,0.000851029,-0.008344879,0.046760169,-0.171638724,0.426113594,-0.692497827,0.622752598
0.000024110,-0.000468730,0.004558862,-0.027548497,0.112168992,-0.315905264,0.604441533,0.000099038,-0.001428808,0.011179534,-0.056206949,0.192694383,-0.454378318,0.703987990,0.000315126,-0.003673883,0.024064533,-0.102803753,0.299601813,-0.590096887,0.719034342,0.000847432,-0.008313630,0.046610545,-0.171199123,0.425360781,-0.692045418,0.623677650
0.000023993,-0.000466667,0.004540906,-0.027454245,0.111852147,-0.315240857,0.603746212,0.000098580,-0.001422829,0.011138195,-0.056030113,0.192213178,-0.453612922,0.703615690,0.000313732,-0.003659312,0.023981455,-0.102509649,0.298958348,-0.589381831,0.719234000,0.000843849,-0.008282486,0.046461330,-0.170760342,0.424608301,-0.691590785,0.624598202
0.000023878,-0.000464613,0.004523015,-0.027360277,0.111536009,-0.314577182,0.603049877,0.000098124,-0.001416874,0.011096994,-0.055853749,0.191732819,-0.452847707,0.703240857,0.000312343,-0.003644794,0.023898631,-0.102216218,0.298315648,-0.588665924,0.719429744,0.000840281,-0.008251449,0.046312525,-0.170322379,0.423856159,-0.691133934,0.625514254
0.000023763,-0.000462568,0.004505190,-0.027266591,0.111220577,-0.313914240,0.602352535,0.000097670,-0.001410942,0.011055930,-0.055677854,0.191253306,-0.452082678,0.702863499,0.000310960,-0.003630329,0.023816059,-0.101923459,0.297673714,-0.587949174,0.719621579,0.000836727,-0.008220517,0.046164127,-0.169885235,0.423104358,-0.690674876,0.626425806
0.000023648,-0.000460531,0.004487429,-0.027173187,0.110905850,-0.313252032,0.601654194,0.000097218,-0.001405034,0.011015004,-0.055502428,0.190774638,-0.451317839,0.702483624,0.000309583,-0.003615918,0.023733739,-0.101631369,0.297032547,-0.587231588,0.719809513,0.000833187,-0.008189691,0.046016136,-0.169448909,0.422352902,-0.690213617,0.627332856
0.000023534,-0.000458502,0.004469732,-0.027080065,0.110591828,-0.312590562,0.600954861,0.000096768,-0.001399148,0.010974214,-0.055327469,0.190296815,-0.450553194,0.702101243,0.000308211,-0.003601559,0.023651670,-0.101339949,0.296392149,-0.586513173,0.719993551,0.000829660,-0.008158970,0.045868551,-0.169013400,0.421601794,-0.689750167,0.628235405
0.000023420,-0.000456482,0.004452099,-0.026987223,0.110278509,-0.311929829,0.600254544,0.000096320,-0.001393286,0.010933561,-0.055152978,0.189819837,-0.449788747,0.701716361,0.000306846,-0.003587252,0.023569852,-0.101049198,0.295752521,-0.585793936,0.720173700,0.000826148,-0.008128353,0.045721371,-0.168578708,0.420851037,-0.689284533,0.629133452
0.000023307,-0.000454470,0.004434531,-0.026894661,0.109965893,-0.311269837,0.599553249,0.000095874,-0.001387446,0.010893044,-0.054978953,0.189343704,-0.449024502,0.701328989,0.000305486,-0.003572998,0.023488284,-0.100759115,0.295113664,-0.585073883,0.720349965,0.000822650,-0.008097841,0.045574595,-0.168144833,0.420100636,-0.688816724,0.630026998
0.000023195,-0.000452466,0.004417026,-0.026802378,0.109653979,-0.310610585,0.598850983,0.000095430,-0.001381629,0.010852663,-0.054805393,0.188868416,-0.448260465,0.700939134,0.000304131,-0.003558797,0.023406966,-0.100469698,0.294475580,-0.584353021,0.720522354,0.000819165,-0.008067433,0.045428224,-0.167711774,0.419350594,-0.688346748,0.630916041
0.000023083,-0.000450471,0.004399585,-0.026710373,0.109342765,-0.309952076,0.598147754,0.000094988,-0.001375835,0.010812418,-0.054632297,0.188393971,-0.447496638,0.700546805,0.000302783,-0.003544647,0.023325896,-0.100180947,0.293838270,-0.583631357,0.720690871,0.000815695,-0.008037129,0.045282254,-0.167279531,0.418600915,-0.687874614,0.631800582
0.000022971,-0.000448484,0.004382207,-0.026618647,0.109032252,-0.309294312,0.597443569,0.000094548,-0.001370064,0.010772307,-0.054459665,0.187920371,-0.446733026,0.700152011,0.000301440,-0.003530549,0.023245074,-0.099892861,0.293201735,-0.582908899,0.720855524,0.000812238,-0.008006928,0.045136687,-0.166848103,0.417851601,-0.687400329,0.632680621
0.000022860,-0.000446506,0.004364892,-0.026527198,0.108722438,-0.308637294,0.596738435,0.000094110,-0.001364315,0.010732331,-0.054287495,0.187447615,-0.445969633,0.699754759,0.000300102,-0.003516503,0.023164500,-0.099605440,0.292565976,-0.582185652,0.721016319,0.000808795,-0.007976831,0.044991521,-0.166417490,0.417102656,-0.686923902,0.633556158
0.000022750,-0.000444535,0.004347640,-0.026436025,0.108413321,-0.307981023,0.596032360,0.000093674,-0.001358589,0.010692489,-0.054115786,0.186975702,-0.445206463,0.699355058,0.000298771,-0.003502508,0.023084173,-0.099318681,0.291930994,-0.581461624,0.721173262,0.000805365,-0.007946836,0.044846754,-0.165987691,0.416354085,-0.686445342,0.634427193
0.000022640,-0.000442573,0.004330451,-0.026345128,0.108104902,-0.307325501,0.595325349,0.000093240,-0.001352885,0.010652780,-0.053944538,0.186504632,-0.444443521,0.698952917,0.000297444,-0.003488565,0.023004092,-0.099032585,0.291296792,-0.580736821,0.721326360,0.000801950,-0.007916944,0.044702387,-0.165558707,0.415605889,-0.685964656,0.635293726
0.000022530,-0.000440619,0.004313325,-0.026254506,0.107797180,-0.306670729,0.594617411,0.000092807,-0.001347204,0.010613206,-0.053773749,0.186034406,-0.443680810,0.698548344,0.000296124,-0.003474673,0.022924257,-0.098747150,0.290663369,-0.580011250,0.721475619,0.000798547,-0.007887154,0.044558419,-0.165130536,0.414858073,-0.685481853,0.636155756
0.000022421,-0.000438673,0.004296261,-0.026164158,0.107490153,-0.306016710,0.593908553,0.000092377,-0.001341544,0.010573764,-0.053603419,0.185565022,-0.442918334,0.698141348,0.000294809,-0.003460832,0.022844666,-0.098462375,0.290030728,-0.579284919,0.721621045,0.000795158,-0.007857465,0.044414848,-0.164703178,0.414110641,-0.684996941,0.637013285
0.000022313,-0.000436735,0.004279259,-0.026074084,0.107183820,-0.305363444,0.593198781,0.000091948,-0.001335907,0.010534454,-0.053433548,0.185096481,-0.442156098,0.697731936,0.000293499,-0.003447042,0.022765320,-0.098178260,0.289398869,-0.578557833,0.721762644,0.000791783,-0.007827879,0.044271674,-0.164276632,0.413363595,-0.684509929,0.637866313
0.000022205,-0.000434806,0.004262318,-0.025984283,0.106878182,-0.304710932,0.592488103,0.000091522,-0.001330293,0.010495277,-0.053264132,0.184628783,-0.441394105,0.697320117,0.000292195,-0.003433303,0.022686218,-0.097894803,0.288767794,-0.577829999,0.721900424,0.000788421,-0.007798394,0.044128896,-0.163850899,0.412616939,-0.684020824,0.638714839
0.000022098,-0.000432884,0.004245440,-0.025894755,0.106573236,-0.304059178,0.591776526,0.000091097,-0.001324700,0.010456232,-0.053095173,0.184161926,-0.440632360,0.696905901,0.000290896,-0.003419614,0.022607359,-0.097612005,0.288137503,-0.577101424,0.722034391,0.000785073,-0.007769010,0.043986513,-0.163425977,0.411870676,-0.683529635,0.639558864
0.000021991,-0.000430970,0.004228623,-0.025805498,0.106268982,-0.303408181,0.591064057,0.000090674,-0.001319129,0.010417318,-0.052926669,0.183695911,-0.439870867,0.696489294,0.000289603,-0.003405976,0.022528742,-0.097329862,0.287507999,-0.576372115,0.722164551,0.000781737,-0.007739726,0.043844524,-0.163001866,0.411124810,-0.683036370,0.640398389
0.000021884,-0.000429064,0.004211868,-0.025716512,0.105965419,-0.302757943,0.590350702,0.000090253,-0.001313580,0.010378535,-0.052758620,0.183230738,-0.439109629,0.696070307,0.000288316,-0.003392387,0.022450368,-0.097048376,0.286879281,-0.575642079,0.722290911,0.000778416,-0.007710543,0.043702929,-0.162578566,0.410379344,-0.682541038,0.641233414
0.000021778,-0.000427167,0.004195173,-0.025627797,0.105662546,-0.302108466,0.589636470,0.000089834,-0.001308052,0.010339883,-0.052591023,0.182766406,-0.438348650,0.695648946,0.000287033,-0.003378849,0.022372234,-0.096767544,0.286251352,-0.574911321,0.722413477,0.000775107,-0.007681461,0.043561726,-0.162156076,0.409634281,-0.682043647,0.642063939
0.000021673,-0.000425277,0.004178540,-0.025539351,0.105360362,-0.301459751,0.588921366,0.000089416,-0.001302547,0.010301361,-0.052423879,0.182302915,-0.437587935,0.695225221,0.000285756,-0.003365361,0.022294342,-0.096487367,0.285624213,-0.574179850,0.722532256,0.000771811,-0.007652477,0.043420915,-0.161734396,0.408889625,-0.681544204,0.642889965
0.000021568,-0.000423395,0.004161967,-0.025451175,0.105058867,-0.300811800,0.588205398,0.000089001,-0.001297063,0.010262970,-0.052257186,0.181840264,-0.436827487,0.694799140,0.000284485,-0.003351922,0.022216689,-0.096207842,0.284997864,-0.573447671,0.722647255,0.000768529,-0.007623594,0.043280495,-0.161313524,0.408145379,-0.681042719,0.643711493
0.000021463,-0.000421521,0.004145455,-0.025363266,0.104758059,-0.300164613,0.587488573,0.000088587,-0.001291601,0.010224707,-0.052090944,0.181378454,-0.436067311,0.694370711,0.000283218,-0.003338533,0.022139276,-0.095928969,0.284372306,-0.572714791,0.722758480,0.000765259,-0.007594809,0.043140465,-0.160893462,0.407401546,-0.680539199,0.644528523
0.000021359,-0.000419654,0.004129003,-0.025275626,0.104457938,-0.299518193,0.586770899,0.000088175,-0.001286160,0.010186574,-0.051925151,0.180917484,-0.435307410,0.693939943,0.000281958,-0.003325193,0.022062102,-0.095650748,0.283747542,-0.571981217,0.722865938,0.000762003,-0.007566124,0.043000824,-0.160474207,0.406658130,-0.680033653,0.645341056
0.000021256,-0.000417796,0.004112611,-0.025188252,0.104158502,-0.298872541,0.586052381,0.000087765,-0.001280740,0.010148570,-0.051759807,0.180457354,-0.434547788,0.693506845,0.000280702,-0.003311902,0.021985166,-0.095373177,0.283123571,-0.571246956,0.722969635,0.000758760,-0.007537537,0.042861572,-0.160055760,0.405915134,-0.679526089,0.646149092
0.000021153,-0.000415945,0.004096280,-0.025101145,0.103859750,-0.298227658,0.585333026,0.000087357,-0.001275342,0.010110694,-0.051594911,0.179998062,-0.433788449,0.693071424,0.000279452,-0.003298661,0.021908467,-0.095096255,0.282500395,-0.570512013,0.723069579,0.000755529,-0.007509049,0.042722707,-0.159638120,0.405172561,-0.679016516,0.646952633
0.000021050,-0.000414102,0.004080007,-0.025014303,0.103561683,-0.297583545,0.584612843,0.000086951,-0.001269965,0.010072946,-0.051430461,0.179539610,-0.433029398,0.692633689,0.000278206,-0.003285468,0.021832006,-0.094819981,0.281878015,-0.569776396,0.723165775,0.000752312,-0.007480658,0.042584229,-0.159221287,0.404430415,-0.678504941,0.647751679
0.000020948,-0.000412267,0.004063795,-0.024927726,0.103264298,-0.296940204,0.583891838,0.000086546,-0.001264610,0.010035325,-0.051266458,0.179081997,-0.432270637,0.692193649,0.000276967,-0.003272324,0.021755781,-0.094544355,0.281256433,-0.569040111,0.723258231,0.000749107,-0.007452365,0.042446137,-0.158805260,0.403688698,-0.677991373,0.648546232
0.000020846,-0.000410439,0.004047642,-0.024841414,0.102967595,-0.296297636,0.583170017,0.000086143,-0.001259275,0.009997832,-0.051102900,0.178625222,-0.431512171,0.691751313,0.000275732,-0.003259229,0.021679791,-0.094269375,0.280635648,-0.568303165,0.723346954,0.000745915,-0.007424170,0.042308429,-0.158390038,0.402947414,-0.677475820,0.649336291
0.000020745,-0.000408619,0.004031548,-0.024755365,0.102671574,-0.295655843,0.582447387,0.000085742,-0.001253961,0.009960466,-0.050939786,0.178169285,-0.430754003,0.691306687,0.000274502,-0.003246182,0.021604037,-0.093995041,0.280015663,-0.567565564,0.723431950,0.000742736,-0.007396072,0.042171107,-0.157975621,0.402206566,-0.676958290,0.650121858
0.000020645,-0.000406807,0.004015513,-0.024669579,0.102376232,-0.295014825,0.581723956,0.000085343,-0.001248669,0.009923226,-0.050777115,0.177714186,-0.429996137,0.690859782,0.000273278,-0.003233183,0.021528518,-0.093721352,0.279396478,-0.566827315,0.723513226,0.000739570,-0.007368070,0.042034167,-0.157562009,0.401466157,-0.676438791,0.650902935
0.000020544,-0.000405002,0.003999536,-0.024584056,0.102081570,-0.294374584,0.580999731,0.000084945,-0.001243397,0.009886113,-0.050614887,0.177259925,-0.429238578,0.690410605,0.000272059,-0.003220232,0.021453232,-0.093448306,0.278778095,-0.566088425,0.723590790,0.000736416,-0.007340165,0.041897610,-0.157149200,0.400726191,-0.675917333,0.651679521
0.000020445,-0.000403204,0.003983619,-0.024498794,0.101787585,-0.293735122,0.580274717,0.000084550,-0.001238146,0.009849125,-0.050453100,0.176806500,-0.428481329,0.689959165,0.000270845,-0.003207330,0.021378180,-0.093175903,0.278160513,-0.565348899,0.723664647,0.000733274,-0.007312356,0.041761435,-0.156737195,0.399986670,-0.675393922,0.652451619
0.000020345,-0.000401415,0.003967759,-0.024413793,0.101494278,-0.293096439,0.579548923,0.000084156,-0.001232916,0.009812262,-0.050291753,0.176353912,-0.427724393,0.689505471,0.000269636,-0.003194475,0.021303360,-0.092904142,0.277543736,-0.564608745,0.723734804,0.000730146,-0.007284644,0.041625641,-0.156325993,0.399247598,-0.674868568,0.653219229
0.000020246,-0.000399632,0.003951958,-0.024329053,0.101201648,-0.292458537,0.578822355,0.000083763,-0.001227706,0.009775525,-0.050130847,0.175902160,-0.426967775,0.689049530,0.000268433,-0.003181667,0.021228773,-0.092633021,0.276927762,-0.563867968,0.723801270,0.000727030,-0.007257027,0.041490227,-0.155915593,0.398508978,-0.674341278,0.653982353
0.000020148,-0.000397858,0.003936215,-0.024244572,0.100909693,-0.291821418,0.578095019,0.000083373,-0.001222517,0.009738912,-0.049970379,0.175451245,-0.426211478,0.688591352,0.000267234,-0.003168907,0.021154417,-0.092362541,0.276312594,-0.563126576,0.723864049,0.000723926,-0.007229505,0.041355193,-0.155505995,0.397770813,-0.673812060,0.654740992
0.000020050,-0.000396090,0.003920529,-0.024160351,0.100618412,-0.291185081,0.577366923,0.000082984,-0.001217348,0.009702424,-0.049810349,0.175001165,-0.425455507,0.688130944,0.000266040,-0.003156195,0.021080293,-0.092092699,0.275698232,-0.562384575,0.723923151,0.000720835,-0.007202078,0.041220536,-0.155097197,0.397033107,-0.673280924,0.655495147
0.000019953,-0.000394330,0.003904902,-0.024076387,0.100327805,-0.290549530,0.576638073,0.000082597,-0.001212200,0.009666059,-0.049650755,0.174551920,-0.424699863,0.687668315,0.000264852,-0.003143529,0.021006398,-0.091823496,0.275084678,-0.561641971,0.723978580,0.000717756,-0.007174747,0.041086258,-0.154689201,0.396295861,-0.672747876,0.656244820
0.000019856,-0.000392578,0.003889331,-0.023992682,0.100037871,-0.289914764,0.575908477,0.000082212,-0.001207073,0.009629819,-0.049491598,0.174103510,-0.423944553,0.687203474,0.000263668,-0.003130910,0.020932734,-0.091554930,0.274471931,-0.560898770,0.724030346,0.000714689,-0.007147509,0.040952356,-0.154282004,0.395559080,-0.672212926,0.656990012
0.000019759,-0.000390832,0.003873818,-0.023909233,0.099748609,-0.289280786,0.575178141,0.000081828,-0.001201965,0.009593701,-0.049332876,0.173655934,-0.423189578,0.686736429,0.000262489,-0.003118338,0.020859298,-0.091287000,0.273859994,-0.560154980,0.724078453,0.000711635,-0.007120366,0.040818831,-0.153875607,0.394822767,-0.671676081,0.657730724
0.000019663,-0.000389094,0.003858362,-0.023826041,0.099460017,-0.288647596,0.574447071,0.000081446,-0.001196878,0.009557706,-0.049174589,0.173209192,-0.422434943,0.686267188,0.000261316,-0.003105813,0.020786092,-0.091019705,0.273248868,-0.559410607,0.724122911,0.000708593,-0.007093317,0.040685680,-0.153470009,0.394086923,-0.671137351,0.658466958
0.000019567,-0.000387364,0.003842963,-0.023743105,0.099172095,-0.288015195,0.573715275,0.000081066,-0.001191810,0.009521833,-0.049016735,0.172763285,-0.421680652,0.685795760,0.000260147,-0.003093334,0.020713113,-0.090753044,0.272638552,-0.558665656,0.724163724,0.000705563,-0.007066362,0.040552904,-0.153065209,0.393351554,-0.670596741,0.659198715
0.000019472,-0.000385640,0.003827620,-0.023660424,0.098884842,-0.287383585,0.572982759,0.000080687,-0.001186763,0.009486083,-0.048859313,0.172318210,-0.420926708,0.685322154,0.000258984,-0.003080902,0.020640361,-0.090487017,0.272029048,-0.557920135,0.724200902,0.000702545,-0.007039499,0.040420501,-0.152661206,0.392616661,-0.670054263,0.659925998
0.000019377,-0.000383924,0.003812334,-0.023577997,0.098598258,-0.286752767,0.572249530,0.000080311,-0.001181736,0.009450455,-0.048702323,0.171873968,-0.420173114,0.684846377,0.000257825,-0.003068516,0.020567837,-0.090221622,0.271420358,-0.557174049,0.724234450,0.000699539,-0.007012730,0.040288472,-0.152258001,0.391882247,-0.669509922,0.660648807
0.000019283,-0.000382215,0.003797104,-0.023495825,0.098312340,-0.286122743,0.571515595,0.000079935,-0.001176729,0.009414947,-0.048545763,0.171430559,-0.419419875,0.684368438,0.000256671,-0.003056176,0.020495538,-0.089956858,0.270812481,-0.556427406,0.724264376,0.000696546,-0.006986054,0.040156814,-0.151855593,0.391148316,-0.668963728,0.661367145
0.000019189,-0.000380514,0.003781931,-0.023413905,0.098027088,-0.285493512,0.570780960,0.000079562,-0.001171741,0.009379561,-0.048389634,0.170987982,-0.418666994,0.683888347,0.000255522,-0.003043881,0.020423465,-0.089692725,0.270205419,-0.555680210,0.724290687,0.000693564,-0.006959470,0.040025527,-0.151453980,0.390414871,-0.668415688,0.662081013
0.000019096,-0.000378819,0.003766813,-0.023332238,0.097742502,-0.284865077,0.570045632,0.000079190,-0.001166774,0.009344296,-0.048233933,0.170546236,-0.417914474,0.683406110,0.000254378,-0.003031633,0.020351618,-0.089429221,0.269599173,-0.554932470,0.724313390,0.000690595,-0.006932979,0.039894610,-0.151053162,0.389681914,-0.667865811,0.662790413
0.000019003,-0.000377131,0.003751751,-0.023250823,0.097458580,-0.284237438,0.569309618,0.000078820,-0.001161826,0.009309150,-0.048078660,0.170105321,-0.417162320,0.682921737,0.000253238,-0.003019430,0.020279994,-0.089166346,0.268993743,-0.554184191,0.724332492,0.000687637,-0.006906579,0.039764063,-0.150653140,0.388949449,-0.667314106,0.663495346
0.000018910,-0.000375451,0.003736745,-0.023169659,0.097175321,-0.283610597,0.568572925,0.000078451,-0.001156897,0.009274125,-0.047923815,0.169665238,-0.416410534,0.682435235,0.000252104,-0.003007272,0.020208595,-0.088904099,0.268389131,-0.553435379,0.724348001,0.000684691,-0.006880271,0.039633885,-0.150253911,0.388217479,-0.666760579,0.664195815
0.000018818,-0.000373778,0.003721793,-0.023088746,0.096892725,-0.282984555,0.567835559,0.000078084,-0.001151988,0.009239219,-0.047769395,0.169225984,-0.415659121,0.681946614,0.000250974,-0.002995160,0.020137419,-0.088642478,0.267785337,-0.552686041,0.724359924,0.000681757,-0.006854054,0.039504074,-0.149855477,0.387486006,-0.666205240,0.664891822
0.000018726,-0.000372111,0.003706897,-0.023008082,0.096610790,-0.282359313,0.567097526,0.000077719,-0.001147099,0.009204433,-0.047615401,0.168787561,-0.414908083,0.681455882,0.000249849,-0.002983093,0.020066466,-0.088381483,0.267182362,-0.551936182,0.724368267,0.000678835,-0.006827929,0.039374631,-0.149457835,0.386755033,-0.665648096,0.665583368
0.000018635,-0.000370452,0.003692057,-0.022927669,0.096329516,-0.281734872,0.566358834,0.000077355,-0.001142229,0.009169765,-0.047461832,0.168349967,-0.414157425,0.680963047,0.000248729,-0.002971070,0.019995734,-0.088121113,0.266580208,-0.551185810,0.724373039,0.000675925,-0.006801894,0.039245554,-0.149060985,0.386024563,-0.665089156,0.666270456
0.000018544,-0.000368800,0.003677270,-0.022847503,0.096048901,-0.281111233,0.565619489,0.000076993,-0.001137378,0.009135216,-0.047308686,0.167913202,-0.413407150,0.680468118,0.000247614,-0.002959093,0.019925224,-0.087861367,0.265978874,-0.550434931,0.724374247,0.000673026,-0.006775950,0.039116842,-0.148664927,0.385294600,-0.664528428,0.666953087
0.000018454,-0.000367154,0.003662539,-0.022767586,0.095768945,-0.280488397,0.564879498,0.000076633,-0.001132547,0.009100785,-0.047155962,0.167477266,-0.412657261,0.679971103,0.000246503,-0.002947160,0.019854936,-0.087602244,0.265378362,-0.549683550,0.724371897,0.000670139,-0.006750096,0.038988495,-0.148269660,0.384565146,-0.663965919,0.667631264
0.000018364,-0.000365516,0.003647862,-0.022687916,0.095489647,-0.279866365,0.564138866,0.000076274,-0.001127735,0.009066472,-0.047003661,0.167042158,-0.411907761,0.679472010,0.000245397,-0.002935272,0.019784867,-0.087343742,0.264778672,-0.548931674,0.724365997,0.000667263,-0.006724332,0.038860512,-0.147875184,0.383836204,-0.663401639,0.668304989
0.000018274,-0.000363884,0.003633239,-0.022608493,0.095211005,-0.279245139,0.563397602,0.000075917,-0.001122942,0.009032276,-0.046851780,0.166607877,-0.411158656,0.678970849,0.000244296,-0.002923428,0.019715019,-0.087085862,0.264179806,-0.548179309,0.724356555,0.000664399,-0.006698658,0.038732891,-0.147481497,0.383107776,-0.662835595,0.668974263
0.000018185,-0.000362260,0.003618670,-0.022529316,0.094933019,-0.278624719,0.562655711,0.000075561,-0.001118168,0.008998198,-0.046700320,0.166174424,-0.410409946,0.678467626,0.000243199,-0.002911628,0.019645389,-0.086828601,0.263581763,-0.547426461,0.724343577,0.000661547,-0.006673073,0.038605633,-0.147088600,0.382379867,-0.662267795,0.669639090
0.000018096,-0.000360642,0.003604156,-0.022450385,0.094655688,-0.278005107,0.561913200,0.000075207,-0.001113413,0.008964236,-0.046549278,0.165741797,-0.409661638,0.677962352,0.000242107,-0.002899872,0.019575978,-0.086571959,0.262984546,-0.546673137,0.724327072,0.000658706,-0.006647578,0.038478736,-0.146696491,0.381652478,-0.661698248,0.670299471
0.000018008,-0.000359031,0.003589695,-0.022371699,0.094379011,-0.277386303,0.561170075,0.000074855,-0.001108677,0.008930390,-0.046398655,0.165309997,-0.408913732,0.677455033,0.000241020,-0.002888160,0.019506786,-0.086315936,0.262388154,-0.545919343,0.724307046,0.000655877,-0.006622171,0.038352200,-0.146305171,0.380925612,-0.661126961,0.670955409
0.000017920,-0.000357427,0.003575287,-0.022293257,0.094102987,-0.276768308,0.560426343,0.000074504,-0.001103959,0.008896661,-0.046248449,0.164879022,-0.408166234,0.676945679,0.000239937,-0.002876492,0.019437811,-0.086060530,0.261792589,-0.545165084,0.724283507,0.000653059,-0.006596853,0.038226024,-0.145914637,0.380199272,-0.660553943,0.671606906
0.000017832,-0.000355829,0.003560933,-0.022215058,0.093827615,-0.276151124,0.559682011,0.000074155,-0.001099261,0.008863047,-0.046098660,0.164448873,-0.407419146,0.676434298,0.000238859,-0.002864868,0.019369052,-0.085805740,0.261197851,-0.544410368,0.724256463,0.000650252,-0.006571623,0.038100206,-0.145524890,0.379473461,-0.659979202,0.672253965
0.000017745,-0.000354239,0.003546632,-0.022137103,0.093552893,-0.275534752,0.558937085,0.000073807,-0.001094581,0.008829549,-0.045949286,0.164019549,-0.406672472,0.675920898,0.000237786,-0.002853286,0.019300510,-0.085551565,0.260603941,-0.543655199,0.724225920,0.000647456,-0.006546482,0.037974747,-0.145135930,0.378748182,-0.659402746,0.672896587
0.000017659,-0.000352655,0.003532384,-0.022059389,0.093278822,-0.274919192,0.558191571,0.000073461,-0.001089920,0.008796165,-0.045800327,0.163591049,-0.405926216,0.675405488,0.000236717,-0.002841749,0.019232184,-0.085298004,0.260010860,-0.542899585,0.724191887,0.000644672,-0.006521428,0.037849646,-0.144747754,0.378023438,-0.658824582,0.673534776
0.000017572,-0.000351077,0.003518189,-0.021981918,0.093005400,-0.274304445,0.557445476,0.000073116,-0.001085277,0.008762897,-0.045651782,0.163163373,-0.405180380,0.674888076,0.000235652,-0.002830254,0.019164073,-0.085045057,0.259418608,-0.542143531,0.724154370,0.000641899,-0.006496462,0.037724900,-0.144360364,0.377299231,-0.658244720,0.674168535
0.000017486,-0.000349507,0.003504047,-0.021904688,0.092732627,-0.273690513,0.556698806,0.000072773,-0.001080653,0.008729743,-0.045503650,0.162736520,-0.404434967,0.674368671,0.000234592,-0.002818803,0.019096177,-0.084792722,0.258827186,-0.541387044,0.724113378,0.000639138,-0.006471582,0.037600511,-0.143973757,0.376575564,-0.657663167,0.674797864
0.000017401,-0.000347943,0.003489957,-0.021827698,0.092460500,-0.273077397,0.555951569,0.000072431,-0.001076048,0.008696702,-0.045355930,0.162310490,-0.403689982,0.673847281,0.000233537,-0.002807394,0.019028495,-0.084540999,0.258236596,-0.540630129,0.724068917,0.000636387,-0.006446790,0.037476477,-0.143587934,0.375852439,-0.657079931,0.675422768
0.000017316,-0.000346385,0.003475919,-0.021750948,0.092189020,-0.272465096,0.555203769,0.000072091,-0.001071460,0.008663775,-0.045208621,0.161885282,-0.402945428,0.673323914,0.000232486,-0.002796028,0.018961026,-0.084289885,0.257646837,-0.539872793,0.724020996,0.000633648,-0.006422085,0.037352796,-0.143202893,0.375129861,-0.656495021,0.676043249
0.000017231,-0.000344834,0.003461934,-0.021674438,0.091918185,-0.271853614,0.554455415,0.000071753,-0.001066891,0.008630962,-0.045061723,0.161460896,-0.402201307,0.672798579,0.000231440,-0.002784705,0.018893770,-0.084039382,0.257057910,-0.539115041,0.723969621,0.000630919,-0.006397466,0.037229470,-0.142818635,0.374407830,-0.655908444,0.676659309
0.000017147,-0.000343290,0.003448001,-0.021598166,0.091647994,-0.271242949,0.553706511,0.000071416,-0.001062340,0.008598262,-0.044915234,0.161037332,-0.401457624,0.672271283,0.000230398,-0.002773424,0.018826727,-0.083789487,0.256469816,-0.538356880,0.723914801,0.000628202,-0.006372933,0.037106495,-0.142435158,0.373686350,-0.655320208,0.677270952
0.000017063,-0.000341752,0.003434119,-0.021522132,0.091378447,-0.270633104,0.552957065,0.000071080,-0.001057808,0.008565674,-0.044769153,0.160614588,-0.400714381,0.671742036,0.000229360,-0.002762185,0.018759895,-0.083540199,0.255882557,-0.537598316,0.723856543,0.000625496,-0.006348487,0.036983873,-0.142052462,0.372965424,-0.654730322,0.677878180
0.000016979,-0.000340221,0.003420289,-0.021446335,0.091109542,-0.270024078,0.552207083,0.000070746,-0.001053293,0.008533198,-0.044623481,0.160192665,-0.399971582,0.671210846,0.000228327,-0.002750989,0.018693275,-0.083291518,0.255296131,-0.536839354,0.723794854,0.000622800,-0.006324125,0.036861602,-0.141670546,0.372245054,-0.654138793,0.678480996
